Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1594,CA-11593-1593,2019-08-09,2019-08-14,Standard Class,CG-99705,Customer 793,Consumer,United States,Illinois City,Illinois,33359,Central,OFF-2405,Furniture,Furnishings,Furnishings Item 31,2815.18,3,0.1,-28.23
1595,CA-11594-1594,2019-11-02,2019-11-08,Standard Class,CG-86759,Customer 794,Consumer,United States,Arkansas City,Arkansas,34966,South,OFF-8688,Technology,Copiers,Copiers Item 37,10613.36,5,0.0,2353.12
1596,CA-11595-1595,2021-09-28,2021-10-04,Standard Class,CG-84366,Customer 795,Corporate,United States,Washington City,Washington,19334,West,OFF-9743,Technology,Machines,Machines Item 12,19662.25,11,0.0,4184.29
1597,CA-11596-1596,2022-06-22,2022-06-27,Standard Class,CG-21990,Customer 796,Corporate,United States,Utah City,Utah,83584,West,OFF-1450,Technology,Machines,Machines Item 19,25505.04,13,0.0,5179.07
1598,CA-11597-1597,2020-07-03,2020-07-09,Standard Class,CG-43581,Customer 797,Corporate,United States,Nebraska City,Nebraska,38917,Central,OFF-5678,Furniture,Chairs,Chairs Item 3,1111.38,12,0.3,-380.61
1599,CA-11598-1598,2019-07-23,2019-07-25,First Class,CG-48742,Customer 798,Consumer,United States,Louisiana City,Louisiana,79626,South,OFF-7956,Technology,Accessories,Accessories Item 16,11731.86,11,0.5,-6922.78
1600,CA-11599-1599,2021-06-26,2021-07-02,Standard Class,CG-67631,Customer 799,Consumer,United States,Alabama City,Alabama,59239,South,OFF-8146,Technology,Phones,Phones Item 48,14641.65,13,0.0,1619.19
1601,CA-11600-1600,2022-04-05,2022-04-11,Standard Class,CG-53923,Customer 0,Home Office,United States,Louisiana City,Louisiana,84080,South,OFF-7525,Office Supplies,Fasteners,Fasteners Item 20,151.53,1,0.2,-5.96
1602,CA-11601-1601,2020-08-16,2020-08-21,Standard Class,CG-12986,Customer 1,Corporate,United States,Louisiana City,Louisiana,99853,South,OFF-4782,Technology,Accessories,Accessories Item 39,5378.32,3,0.4,-2304.51
1603,CA-11602-1602,2019-09-01,2019-09-03,First Class,CG-24053,Customer 2,Consumer,United States,New York City,New York,51817,East,OFF-6122,Technology,Phones,Phones Item 2,2552.58,7,0.1,128.91
1604,CA-11603-1603,2022-08-08,2022-08-11,First Class,CG-72547,Customer 3,Consumer,United States,Nevada City,Nevada,28941,West,OFF-9635,Office Supplies,Fasteners,Fasteners Item 36,196.85,5,0.0,65.93
1605,CA-11604-1604,2020-02-25,2020-03-02,Standard Class,CG-85809,Customer 4,Home Office,United States,Kansas City,Kansas,40931,Central,OFF-4371,Technology,Copiers,Copiers Item 39,7389.45,7,0.5,-4493.96
1606,CA-11605-1605,2022-08-25,2022-08-31,Standard Class,CG-71303,Customer 5,Corporate,United States,Montana City,Montana,23376,West,OFF-1602,Office Supplies,Storage,Storage Item 18,452.74,3,0.1,61.68
1607,CA-11606-1606,2020-01-15,2020-01-16,Same Day,CG-80795,Customer 6,Corporate,United States,Pennsylvania City,Pennsylvania,54401,East,OFF-3922,Furniture,Furnishings,Furnishings Item 1,735.6,13,0.7,-747.82
1608,CA-11607-1607,2019-04-21,2019-04-27,Standard Class,CG-86639,Customer 7,Home Office,United States,Georgia City,Georgia,52973,South,OFF-7599,Furniture,Tables,Tables Item 5,3662.47,8,0.0,439.17
1609,CA-11608-1608,2020-11-10,2020-11-15,Standard Class,CG-55820,Customer 8,Home Office,United States,Idaho City,Idaho,43218,West,OFF-8372,Furniture,Bookcases,Bookcases Item 37,6305.43,10,0.2,-1387.99
1610,CA-11609-1609,2019-08-11,2019-08-14,Second Class,CG-43991,Customer 9,Consumer,United States,Utah City,Utah,11907,West,OFF-6810,Technology,Machines,Machines Item 2,1356.23,10,0.4,-596.2
1611,CA-11610-1610,2022-07-06,2022-07-12,Standard Class,CG-97718,Customer 10,Consumer,United States,Arizona City,Arizona,41989,West,OFF-1244,Office Supplies,Appliances,Appliances Item 38,834.7,6,0.2,-33.34
1612,CA-11611-1611,2022-10-02,2022-10-07,Standard Class,CG-98742,Customer 11,Consumer,United States,Georgia City,Georgia,76430,South,OFF-2265,Technology,Copiers,Copiers Item 24,1778.78,5,0.3,-450.53
1613,CA-11612-1612,2019-11-10,2019-11-15,Standard Class,CG-90447,Customer 12,Corporate,United States,Georgia City,Georgia,95600,South,OFF-7410,Furniture,Tables,Tables Item 37,3537.85,5,0.4,-1639.82
1614,CA-11613-1613,2019-09-04,2019-09-10,Standard Class,CG-39655,Customer 13,Corporate,United States,Connecticut City,Connecticut,75446,East,OFF-3446,Technology,Machines,Machines Item 49,10111.06,11,0.4,-4135.08
1615,CA-11614-1614,2019-01-22,2019-01-27,Standard Class,CG-48815,Customer 14,Corporate,United States,Missouri City,Missouri,36477,Central,OFF-5674,Office Supplies,Binders,Binders Item 43,209.82,2,0.0,49.85
1616,CA-11615-1615,2021-06-08,2021-06-13,Standard Class,CG-30752,Customer 15,Consumer,United States,Minnesota City,Minnesota,21621,Central,OFF-8056,Technology,Copiers,Copiers Item 44,24928.92,13,0.2,-3123.61
1617,CA-11616-1616,2022-09-14,2022-09-17,First Class,CG-72052,Customer 16,Home Office,United States,New Jersey City,New Jersey,19723,East,OFF-8889,Office Supplies,Appliances,Appliances Item 49,285.85,4,0.3,-42.11
1618,CA-11617-1617,2022-07-25,2022-07-29,Second Class,CG-15156,Customer 17,Corporate,United States,Florida City,Florida,48551,South,OFF-6695,Office Supplies,Appliances,Appliances Item 6,1363.7,8,0.1,192.79
1619,CA-11618-1618,2020-07-24,2020-07-29,Standard Class,CG-26347,Customer 18,Consumer,United States,Connecticut City,Connecticut,32053,East,OFF-3492,Furniture,Bookcases,Bookcases Item 1,1706.83,4,0.0,324.19
1620,CA-11619-1619,2021-06-26,2021-07-02,Standard Class,CG-31178,Customer 19,Consumer,United States,Ohio City,Ohio,27821,East,OFF-1031,Office Supplies,Binders,Binders Item 11,1959.06,8,0.1,117.8
1621,CA-11620-1620,2021-07-24,2021-07-30,Standard Class,CG-45303,Customer 20,Consumer,United States,North Carolina City,North Carolina,85676,South,OFF-5861,Furniture,Furnishings,Furnishings Item 29,2463.7,5,0.0,353.63
1622,CA-11621-1621,2019-11-08,2019-11-12,Second Class,CG-62534,Customer 21,Corporate,United States,Oregon City,Oregon,76696,West,OFF-5312,Office Supplies,Art,Art Item 4,49.43,1,0.0,12.96
1623,CA-11622-1622,2021-04-15,2021-04-21,Standard Class,CG-10367,Customer 22,Home Office,United States,Colorado City,Colorado,23417,West,OFF-4176,Furniture,Chairs,Chairs Item 47,248.4,1,0.2,-41.38
1624,CA-11623-1623,2019-09-13,2019-09-19,Standard Class,CG-13606,Customer 23,Corporate,United States,Connecticut City,Connecticut,90214,East,OFF-6038,Furniture,Furnishings,Furnishings Item 2,15926.28,13,0.0,1226.46
1625,CA-11624-1624,2020-11-06,2020-11-12,Standard Class,CG-64251,Customer 24,Consumer,United States,Massachusetts City,Massachusetts,78907,East,OFF-4041,Technology,Machines,Machines Item 42,24626.84,11,0.1,1684.34
1626,CA-11625-1625,2021-05-06,2021-05-08,Same Day,CG-47333,Customer 25,Home Office,United States,Nebraska City,Nebraska,64058,Central,OFF-6423,Furniture,Chairs,Chairs Item 43,527.65,1,0.5,-315.36
1627,CA-11626-1626,2022-03-31,2022-04-03,Second Class,CG-16240,Customer 26,Consumer,United States,Washington City,Washington,96886,West,OFF-1256,Office Supplies,Labels,Labels Item 39,295.16,8,0.6,-183.19
1628,CA-11627-1627,2019-06-07,2019-06-10,Second Class,CG-65429,Customer 27,Home Office,United States,Florida City,Florida,88437,South,OFF-5324,Furniture,Tables,Tables Item 38,4343.69,11,0.4,-2158.71
1629,CA-11628-1628,2021-07-26,2021-07-29,First Class,CG-11017,Customer 28,Consumer,United States,Louisiana City,Louisiana,30885,South,OFF-4047,Office Supplies,Art,Art Item 21,1908.99,13,0.1,187.64
1630,CA-11629-1629,2022-06-01,2022-06-06,Standard Class,CG-59135,Customer 29,Home Office,United States,Indiana City,Indiana,74635,Central,OFF-8864,Office Supplies,Storage,Storage Item 48,1002.9,8,0.0,356.82
1631,CA-11630-1630,2019-06-20,2019-06-26,Standard Class,CG-38777,Customer 30,Consumer,United States,New York City,New York,52930,East,OFF-2660,Technology,Accessories,Accessories Item 16,6947.95,9,0.0,1311.89
1632,CA-11631-1631,2019-11-11,2019-11-14,Second Class,CG-23021,Customer 31,Consumer,United States,Ohio City,Ohio,54001,East,OFF-3708,Technology,Phones,Phones Item 12,30118.46,13,0.2,-5816.2
1633,CA-11632-1632,2022-11-12,2022-11-17,Standard Class,CG-47386,Customer 32,Corporate,United States,Colorado City,Colorado,89625,West,OFF-4960,Technology,Machines,Machines Item 34,4218.57,7,0.2,-559.29
1634,CA-11633-1633,2021-08-05,2021-08-07,First Class,CG-84158,Customer 33,Corporate,United States,Alabama City,Alabama,74177,South,OFF-8519,Technology,Phones,Phones Item 12,13822.83,6,0.0,3303.57
1635,CA-11634-1634,2021-09-30,2021-10-04,Second Class,CG-19345,Customer 34,Consumer,United States,Ohio City,Ohio,71518,East,OFF-9760,Office Supplies,Fasteners,Fasteners Item 31,475.39,3,0.0,106.85
1636,CA-11635-1635,2019-05-07,2019-05-12,Standard Class,CG-60393,Customer 35,Corporate,United States,Colorado City,Colorado,11843,West,OFF-6777,Office Supplies,Storage,Storage Item 41,61.3,1,0.2,-1.74
1637,CA-11636-1636,2020-04-16,2020-04-22,Standard Class,CG-87686,Customer 36,Consumer,United States,Oregon City,Oregon,13371,West,OFF-4429,Office Supplies,Binders,Binders Item 45,346.09,11,0.0,101.99
1638,CA-11637-1637,2019-08-10,2019-08-13,First Class,CG-10783,Customer 37,Home Office,United States,Arizona City,Arizona,52666,West,OFF-1414,Furniture,Bookcases,Bookcases Item 44,1032.91,3,0.0,27.28
1639,CA-11638-1638,2020-10-11,2020-10-16,Standard Class,CG-10645,Customer 38,Home Office,United States,Arkansas City,Arkansas,42116,South,OFF-9215,Office Supplies,Art,Art Item 9,1297.31,8,0.0,304.22
1640,CA-11639-1639,2022-06-25,2022-07-01,Standard Class,CG-36175,Customer 39,Consumer,United States,Indiana City,Indiana,40795,Central,OFF-5661,Office Supplies,Envelopes,Envelopes Item 2,1823.15,11,0.1,256.89
1641,CA-11640-1640,2021-04-27,2021-05-01,Second Class,CG-38093,Customer 40,Corporate,United States,Pennsylvania City,Pennsylvania,84625,East,OFF-7090,Office Supplies,Art,Art Item 27,1083.55,4,0.0,261.74
1642,CA-11641-1641,2022-12-25,2022-12-31,Standard Class,CG-85048,Customer 41,Home Office,United States,Florida City,Florida,39340,South,OFF-5502,Technology,Machines,Machines Item 31,20918.14,12,0.2,1325.39
1643,CA-11642-1642,2021-09-23,2021-09-29,Standard Class,CG-80963,Customer 42,Consumer,United States,Arizona City,Arizona,47371,West,OFF-9246,Furniture,Tables,Tables Item 37,974.53,2,0.0,63.26
1644,CA-11643-1643,2020-12-16,2020-12-21,Standard Class,CG-13750,Customer 43,Consumer,United States,Mississippi City,Mississippi,21881,South,OFF-4222,Technology,Machines,Machines Item 46,10959.78,5,0.0,2050.97
1645,CA-11644-1644,2019-06-26,2019-06-29,Second Class,CG-51343,Customer 44,Consumer,United States,Tennessee City,Tennessee,33593,South,OFF-1284,Technology,Accessories,Accessories Item 20,8443.2,12,0.1,-627.4
1646,CA-11645-1645,2020-03-11,2020-03-14,First Class,CG-14825,Customer 45,Consumer,United States,Georgia City,Georgia,15282,South,OFF-3503,Furniture,Chairs,Chairs Item 28,4381.13,4,0.1,26.3
1647,CA-11646-1646,2019-09-08,2019-09-13,Standard Class,CG-42035,Customer 46,Home Office,United States,Utah City,Utah,44844,West,OFF-1436,Office Supplies,Fasteners,Fasteners Item 6,797.21,5,0.2,53.44
1648,CA-11647-1647,2022-01-02,2022-01-07,Standard Class,CG-28953,Customer 47,Home Office,United States,California City,California,92833,West,OFF-2176,Furniture,Bookcases,Bookcases Item 42,2087.23,9,0.0,116.0
1649,CA-11648-1648,2020-07-18,2020-07-23,Standard Class,CG-95234,Customer 48,Corporate,United States,Nevada City,Nevada,14406,West,OFF-3609,Office Supplies,Storage,Storage Item 11,422.8,9,0.0,105.27
1650,CA-11649-1649,2020-07-19,2020-07-25,Standard Class,CG-19714,Customer 49,Corporate,United States,Kansas City,Kansas,13410,Central,OFF-6839,Furniture,Furnishings,Furnishings Item 33,2682.13,10,0.0,392.51
1651,CA-11650-1650,2022-01-20,2022-01-25,Standard Class,CG-10792,Customer 50,Corporate,United States,Montana City,Montana,21367,West,OFF-6963,Technology,Machines,Machines Item 12,1520.75,1,0.0,319.81
1652,CA-11651-1651,2019-02-12,2019-02-14,Same Day,CG-25205,Customer 51,Consumer,United States,New York City,New York,14628,East,OFF-4448,Furniture,Furnishings,Furnishings Item 39,584.43,5,0.4,-261.47
1653,CA-11652-1652,2019-10-28,2019-10-30,First Class,CG-39330,Customer 52,Corporate,United States,Arkansas City,Arkansas,27623,South,OFF-1459,Technology,Phones,Phones Item 47,4091.18,12,0.1,411.67
1654,CA-11653-1653,2022-07-20,2022-07-23,Second Class,CG-78462,Customer 53,Corporate,United States,Ohio City,Ohio,25735,East,OFF-8542,Furniture,Tables,Tables Item 14,1319.4,9,0.2,-270.5
1655,CA-11654-1654,2019-12-27,2020-01-01,Standard Class,CG-49278,Customer 54,Corporate,United States,Michigan City,Michigan,68169,Central,OFF-4661,Technology,Accessories,Accessories Item 30,8333.38,5,0.3,-2094.99
1656,CA-11655-1655,2022-08-06,2022-08-10,Second Class,CG-25264,Customer 55,Corporate,United States,Arkansas City,Arkansas,36615,South,OFF-8792,Office Supplies,Fasteners,Fasteners Item 35,191.48,2,0.6,-116.52
1657,CA-11656-1656,2019-12-26,2019-12-31,Standard Class,CG-77561,Customer 56,Home Office,United States,Oregon City,Oregon,10105,West,OFF-5459,Office Supplies,Labels,Labels Item 21,413.11,2,0.0,102.74
1658,CA-11657-1657,2021-01-16,2021-01-20,Second Class,CG-82769,Customer 57,Home Office,United States,Louisiana City,Louisiana,11891,South,OFF-4506,Furniture,Bookcases,Bookcases Item 26,673.85,1,0.0,101.0
1659,CA-11658-1658,2020-03-10,2020-03-16,Standard Class,CG-68277,Customer 58,Corporate,United States,Colorado City,Colorado,55238,West,OFF-8713,Office Supplies,Appliances,Appliances Item 3,1645.98,7,0.0,354.75
1660,CA-11659-1659,2021-12-29,2022-01-03,Standard Class,CG-55091,Customer 59,Consumer,United States,Maryland City,Maryland,88872,East,OFF-6156,Office Supplies,Fasteners,Fasteners Item 19,219.5,1,0.0,53.06
1661,CA-11660-1660,2019-07-18,2019-07-21,First Class,CG-76874,Customer 60,Corporate,United States,Illinois City,Illinois,70542,Central,OFF-6209,Office Supplies,Envelopes,Envelopes Item 20,589.88,5,0.0,161.1
1662,CA-11661-1661,2021-08-14,2021-08-16,Same Day,CG-33625,Customer 61,Consumer,United States,Ohio City,Ohio,28481,East,OFF-4174,Office Supplies,Art,Art Item 30,1594.76,7,0.2,35.99
1663,CA-11662-1662,2020-09-07,2020-09-13,Standard Class,CG-45084,Customer 62,Consumer,United States,Florida City,Florida,60426,South,OFF-5983,Technology,Machines,Machines Item 32,12624.62,13,0.4,-4607.47
1664,CA-11663-1663,2020-10-04,2020-10-05,Same Day,CG-33689,Customer 63,Home Office,United States,Ohio City,Ohio,73942,East,OFF-5994,Technology,Machines,Machines Item 7,2597.23,11,0.1,155.47
1665,CA-11664-1664,2021-05-31,2021-06-04,Second Class,CG-23421,Customer 64,Consumer,United States,Montana City,Montana,24066,West,OFF-6192,Technology,Accessories,Accessories Item 10,11266.85,11,0.2,-1347.51
1666,CA-11665-1665,2020-09-17,2020-09-19,First Class,CG-86647,Customer 65,Home Office,United States,Idaho City,Idaho,58338,West,OFF-8010,Furniture,Furnishings,Furnishings Item 28,4079.59,5,0.0,239.67
1667,CA-11666-1666,2021-11-29,2021-12-03,Second Class,CG-78712,Customer 66,Home Office,United States,Maryland City,Maryland,12416,East,OFF-8668,Furniture,Tables,Tables Item 12,3084.58,12,0.4,-1527.03
1668,CA-11667-1667,2021-01-19,2021-01-23,Second Class,CG-28315,Customer 67,Corporate,United States,Kansas City,Kansas,88229,Central,OFF-1182,Office Supplies,Storage,Storage Item 42,575.95,5,0.0,112.37
1669,CA-11668-1668,2019-11-19,2019-11-24,Standard Class,CG-83923,Customer 68,Consumer,United States,Louisiana City,Louisiana,84060,South,OFF-4091,Office Supplies,Storage,Storage Item 47,2022.22,13,0.3,-417.24
1670,CA-11669-1669,2019-08-05,2019-08-08,First Class,CG-16909,Customer 69,Corporate,United States,Maryland City,Maryland,63433,East,OFF-5653,Furniture,Bookcases,Bookcases Item 34,4993.61,6,0.0,692.84
1671,CA-11670-1670,2022-12-18,2022-12-21,First Class,CG-26734,Customer 70,Consumer,United States,Colorado City,Colorado,84376,West,OFF-8044,Technology,Accessories,Accessories Item 36,1644.71,2,0.2,-40.3
1672,CA-11671-1671,2019-06-26,2019-07-01,Standard Class,CG-93987,Customer 71,Corporate,United States,North Carolina City,North Carolina,54758,South,OFF-9302,Furniture,Furnishings,Furnishings Item 39,497.73,6,0.0,17.7
1673,CA-11672-1672,2022-11-23,2022-11-27,Second Class,CG-86981,Customer 72,Home Office,United States,Colorado City,Colorado,47759,West,OFF-4801,Office Supplies,Envelopes,Envelopes Item 12,1095.16,12,0.5,-549.55
1674,CA-11673-1673,2022-08-05,2022-08-11,Standard Class,CG-80779,Customer 73,Corporate,United States,Florida City,Florida,38629,South,OFF-7826,Technology,Copiers,Copiers Item 43,38515.26,13,0.0,8367.96
1675,CA-11674-1674,2019-08-15,2019-08-20,Standard Class,CG-42225,Customer 74,Consumer,United States,Connecticut City,Connecticut,48437,East,OFF-6399,Technology,Accessories,Accessories Item 38,7846.93,5,0.1,770.82
1676,CA-11675-1675,2022-08-17,2022-08-19,First Class,CG-36414,Customer 75,Corporate,United States,Montana City,Montana,48748,West,OFF-7397,Furniture,Chairs,Chairs Item 3,294.05,6,0.5,-184.75
1677,CA-11676-1676,2019-05-25,2019-05-30,Standard Class,CG-12559,Customer 76,Corporate,United States,Virginia City,Virginia,24744,East,OFF-5637,Office Supplies,Art,Art Item 37,626.09,9,0.0,177.02
1678,CA-11677-1677,2022-05-19,2022-05-24,Standard Class,CG-47220,Customer 77,Home Office,United States,Missouri City,Missouri,66254,Central,OFF-5176,Furniture,Chairs,Chairs Item 39,4886.66,5,0.0,391.74
1679,CA-11678-1678,2019-08-13,2019-08-18,Standard Class,CG-99440,Customer 78,Home Office,United States,Colorado City,Colorado,46834,West,OFF-5362,Office Supplies,Envelopes,Envelopes Item 45,428.1,3,0.2,-46.65
1680,CA-11679-1679,2020-02-25,2020-02-27,First Class,CG-41943,Customer 79,Home Office,United States,Louisiana City,Louisiana,40838,South,OFF-6919,Technology,Accessories,Accessories Item 37,12991.29,5,0.0,2684.2
1681,CA-11680-1680,2021-01-02,2021-01-08,Standard Class,CG-56132,Customer 80,Home Office,United States,Maryland City,Maryland,86022,East,OFF-3384,Furniture,Tables,Tables Item 25,3643.97,3,0.1,-274.44
1682,CA-11681-1681,2022-04-15,2022-04-19,Second Class,CG-82650,Customer 81,Home Office,United States,Nevada City,Nevada,82110,West,OFF-9612,Technology,Machines,Machines Item 3,9448.7,6,0.0,2183.88
1683,CA-11682-1682,2022-05-20,2022-05-26,Standard Class,CG-13122,Customer 82,Corporate,United States,Pennsylvania City,Pennsylvania,14876,East,OFF-3728,Furniture,Bookcases,Bookcases Item 11,13378.57,12,0.0,214.59
1684,CA-11683-1683,2021-09-04,2021-09-07,Second Class,CG-33097,Customer 83,Consumer,United States,Washington City,Washington,12978,West,OFF-5332,Furniture,Bookcases,Bookcases Item 6,7004.52,10,0.1,-8.72
1685,CA-11684-1684,2021-10-13,2021-10-14,Same Day,CG-17053,Customer 84,Consumer,United States,Massachusetts City,Massachusetts,15670,East,OFF-2738,Office Supplies,Labels,Labels Item 30,9.09,1,0.7,-5.94
1686,CA-11685-1685,2020-11-29,2020-12-04,Standard Class,CG-15166,Customer 85,Home Office,United States,Massachusetts City,Massachusetts,85902,East,OFF-4874,Office Supplies,Appliances,Appliances Item 23,1549.45,9,0.0,335.72
1687,CA-11686-1686,2022-02-28,2022-03-03,Second Class,CG-69234,Customer 86,Consumer,United States,Kansas City,Kansas,67701,Central,OFF-1567,Office Supplies,Envelopes,Envelopes Item 32,1725.76,9,0.2,-138.93
1688,CA-11687-1687,2020-12-08,2020-12-14,Standard Class,CG-19476,Customer 87,Consumer,United States,Wisconsin City,Wisconsin,80854,Central,OFF-6859,Office Supplies,Envelopes,Envelopes Item 2,1734.36,8,0.2,-305.91
